student_id;attendance_pct;absence_hours;homework_pct;study_hours_per_week;midterm_score;informatique;mathematique;svt;physique;sport;education_islamique;francais;arabe;pass
3407;59.6;79;72.0;5;43.0;42.4;40.5;48.7;41.8;30.6;34.0;58.6;47.5;1
3408;61.6;90;88.0;8;59.2;66.2;50.0;44.7;78.0;42.5;64.8;77.6;49.8;0
3409;80.8;37;91.0;10;80.5;73.4;76.4;91.8;76.0;87.3;57.4;98.2;83.5;1
3410;87.1;4;91.0;8;86.7;90.3;90.8;75.7;91.6;95.4;72.4;80.4;97.0;1
3411;42.2;107;37.3;1;35.8;39.8;35.0;38.5;27.1;13.1;51.2;48.8;33.0;0
3412;84.2;25;71.7;12;74.2;85.2;70.1;77.3;66.1;88.8;93.5;58.8;53.9;1
3413;86.6;15;100.0;12;74.1;59.7;76.9;82.0;66.2;66.9;72.9;95.4;72.8;1
3414;75.2;57;61.8;7;87.4;87.8;70.7;81.8;94.3;98.3;98.8;73.7;93.9;1
3415;75.2;55;78.0;8;85.6;84.5;95.6;81.8;73.2;100.0;91.5;81.8;76.3;1
3416;88.6;26;89.4;8;80.8;75.9;83.8;77.8;95.0;70.8;100.0;85.5;57.6;1
3417;65.0;72;75.1;13;87.1;73.8;78.3;83.5;91.0;92.6;94.1;89.6;94.1;1
3418;65.0;70;65.5;7;65.2;55.3;63.1;68.6;55.3;60.0;83.8;53.8;81.7;1
3419;76.7;43;81.8;7;80.1;86.7;78.2;88.2;89.7;84.4;71.5;79.0;63.1;1
3420;85.8;14;86.7;13;87.3;92.6;89.0;100.0;83.6;100.0;68.2;88.6;76.7;1
3421;66.3;51;65.3;9;87.8;92.7;87.6;100.0;93.5;90.9;90.0;72.3;75.7;1
3422;33.5;138;49.6;1;43.3;21.5;37.5;52.5;30.1;28.7;96.4;43.9;35.8;0
3423;79.7;8;83.2;11;58.0;54.3;63.2;65.1;49.0;60.2;62.7;53.2;56.3;1
3424;77.5;59;84.5;10;65.7;54.3;55.9;65.2;65.7;69.4;41.9;79.5;93.6;1
3425;42.8;104;45.4;1;35.5;33.2;37.1;35.6;28.6;32.0;18.8;52.0;46.7;0
3426;87.0;42;91.7;7;78.4;77.5;72.3;78.9;95.1;67.4;76.2;76.3;83.6;1
3427;74.6;67;57.2;8;73.6;80.8;72.0;72.1;86.6;71.7;56.1;81.2;68.3;1
3428;47.8;103;46.1;1;52.0;30.2;59.5;28.3;66.2;58.0;53.6;55.8;64.4;0
3429;78.9;49;76.7;10;58.0;67.0;62.8;63.5;73.9;57.7;58.2;50.7;30.3;1
3430;46.7;105;32.2;1;37.7;32.5;36.0;17.5;43.8;42.6;61.1;27.3;40.8;0
3431;23.5;136;28.1;1;40.4;33.7;38.3;33.5;26.3;70.2;39.6;59.4;22.2;0
3432;79.9;33;78.0;13;90.1;77.5;85.0;95.5;86.1;90.3;95.5;95.5;95.5;1
3433;89.6;36;96.9;6;96.2;93.6;99.1;91.4;99.1;99.1;99.1;89.3;99.1;1
3434;80.0;29;88.2;9;59.6;68.0;57.4;72.9;48.6;73.4;58.5;56.3;41.8;1
3435;85.9;23;63.9;8;74.7;87.0;58.5;74.7;73.4;76.5;64.7;90.0;72.8;1
3436;85.2;24;90.5;10;64.6;57.1;46.9;50.5;57.8;93.8;66.5;60.4;83.7;1
3437;89.3;24;88.2;8;64.6;85.8;78.1;74.8;61.4;36.5;49.4;70.4;60.5;1
3438;93.0;28;57.2;9;69.1;85.6;74.3;89.5;65.5;44.4;60.7;54.4;78.4;1
3439;83.3;14;72.3;11;69.5;65.5;65.0;66.8;78.9;38.4;66.0;85.9;89.6;1
3440;77.9;27;100.0;7;73.9;70.5;85.8;86.5;73.8;54.0;62.5;80.7;77.4;1
3441;84.7;9;80.0;12;87.7;87.8;89.5;79.6;97.0;79.7;97.8;80.7;89.4;1
3442;86.1;24;100.0;11;71.8;69.8;72.6;62.1;71.7;99.8;100.0;52.1;46.6;1
3443;37.1;126;16.1;1;41.8;24.2;49.6;36.8;36.8;61.7;50.5;40.9;34.0;0
3444;89.1;39;71.9;9;65.4;77.1;63.0;56.2;70.0;73.3;51.8;76.5;55.2;1
3445;72.4;38;77.1;12;76.9;70.4;82.8;77.4;74.2;71.8;97.5;87.6;53.4;1
3446;65.5;86;60.2;8;44.8;45.9;33.4;52.4;48.5;28.2;47.6;68.6;33.9;1
3447;90.5;22;62.7;8;83.3;79.8;93.7;71.7;80.5;91.7;62.6;88.4;97.9;1
3448;83.0;49;68.4;9;58.0;64.1;60.2;43.1;71.4;52.7;73.9;61.3;37.2;1
3449;95.4;0;93.1;11;78.5;90.9;97.3;83.1;83.1;59.8;36.3;77.2;100.0;1
3450;56.4;88;40.1;3;29.3;15.1;20.7;17.3;17.7;40.3;63.5;18.1;41.6;0
3451;72.8;64;76.7;6;73.2;80.5;63.8;74.3;80.4;91.0;75.0;61.6;59.0;1
3452;76.4;50;77.6;7;81.8;87.0;72.0;85.2;80.7;100.0;56.7;82.2;90.6;1
3453;75.2;42;100.0;14;68.3;84.2;72.5;58.6;66.6;35.0;94.4;63.7;71.5;1
3454;33.6;125;25.1;3;52.0;39.0;50.9;66.8;43.0;43.7;67.2;61.0;44.5;0
3455;93.9;23;85.4;10;84.1;69.1;90.0;83.4;92.0;80.6;85.1;84.8;87.8;1
3456;97.8;10;84.5;9;83.8;100.0;93.0;100.0;98.9;50.0;74.8;85.3;68.5;1
3457;39.0;150;21.8;1;40.9;37.4;42.5;45.2;49.7;20.2;35.7;40.7;55.8;0
3458;87.8;24;75.9;9;69.6;57.1;77.7;50.4;61.0;84.2;58.1;75.6;92.6;1
3459;51.3;103;24.2;1;37.5;46.1;28.6;28.7;31.8;28.7;67.0;32.7;36.4;0
3460;92.2;43;100.0;9;87.3;82.5;79.6;96.3;93.7;83.8;96.3;70.0;96.3;1
3461;25.0;120;56.0;1;25.8;21.5;31.3;11.0;15.2;16.4;44.1;38.4;28.4;0
3462;92.9;0;87.6;8;84.2;85.8;72.8;82.5;91.9;85.2;80.7;83.9;90.9;1
3463;60.0;67;50.1;2;37.3;37.1;32.5;44.4;36.9;51.5;38.3;35.4;22.2;0
3464;53.9;89;33.0;7;45.8;62.3;47.9;52.1;54.0;37.5;36.6;48.4;27.6;1
3465;100.0;0;80.3;9;94.8;97.8;97.8;97.8;91.0;93.7;85.0;97.8;97.8;1
3466;79.0;63;70.8;9;73.0;85.2;82.8;79.7;69.7;91.1;31.0;79.4;65.0;1
3467;76.0;59;71.5;9;75.8;73.9;75.0;60.3;64.3;81.4;89.5;72.3;89.7;1
3468;71.3;46;83.6;7;67.6;60.7;64.6;65.5;58.9;74.2;93.9;60.0;63.0;1
3469;78.5;40;72.5;13;87.3;89.2;90.7;79.4;72.5;97.0;97.0;94.0;78.7;1
3470;97.7;1;82.0;7;61.6;67.1;62.8;86.7;68.5;45.4;14.9;67.9;79.6;1
3471;100.0;0;75.2;14;63.8;54.1;69.7;49.9;67.8;39.4;100.0;59.3;69.9;1
3472;67.9;73;57.1;8;83.7;96.9;75.5;91.6;81.0;69.9;74.2;84.5;96.0;1
3473;94.1;22;85.3;11;92.4;89.7;95.9;99.4;84.0;83.2;99.4;88.1;99.4;1
3474;95.6;8;60.4;8;86.8;64.5;81.2;93.5;96.2;85.8;95.4;79.9;97.9;1
3475;96.8;20;88.8;9;79.9;73.8;79.1;77.6;86.3;87.5;62.6;91.8;80.4;1
3476;82.7;0;59.0;10;89.4;78.4;100.0;100.0;100.0;91.2;54.6;90.9;100.0;1
3477;79.9;56;71.8;6;59.8;64.4;74.0;58.7;53.8;61.8;54.4;56.2;54.9;1
3478;82.8;40;71.1;7;89.5;100.0;99.6;100.0;100.0;79.4;66.4;70.5;100.0;1
3479;80.0;40;86.3;10;84.2;82.7;88.7;92.1;81.7;78.8;69.6;91.7;88.5;1
3480;85.1;0;90.0;9;62.5;67.4;61.1;64.0;68.7;94.6;27.3;52.6;64.4;1
3481;73.7;34;57.2;13;66.6;57.4;76.5;61.2;56.4;52.1;67.8;80.5;81.0;1
3482;35.2;127;33.6;6;47.0;34.4;54.2;42.8;49.6;38.1;52.3;58.3;46.4;0
3483;72.5;64;75.5;8;58.9;56.4;61.8;61.3;63.6;66.6;35.0;67.8;58.6;1
3484;53.8;111;52.4;4;31.5;32.5;36.3;38.9;35.6;10.0;52.5;36.1;10.0;0
3485;38.2;102;24.0;1;45.8;27.3;54.3;35.6;46.4;63.0;57.5;42.4;39.9;0
3486;48.4;101;37.9;4;36.9;53.0;30.8;34.4;38.0;44.0;40.6;17.9;36.6;0
3487;59.2;67;67.7;7;48.6;44.1;56.4;66.6;52.3;39.3;18.9;58.8;52.4;1
3488;80.1;53;90.7;9;75.9;100.0;75.8;69.3;70.0;88.5;54.9;74.1;74.6;1
3489;98.0;0;94.7;6;90.0;95.3;87.4;89.0;84.5;100.0;90.2;96.2;77.2;1
3490;28.8;156;34.8;3;38.0;31.5;30.3;36.2;31.2;49.2;42.5;42.1;41.0;0
3491;96.2;20;89.6;14;71.1;54.0;74.4;68.4;76.2;96.7;85.4;62.4;51.4;1
3492;88.8;9;74.0;11;71.4;68.3;74.3;72.1;63.4;99.3;67.7;41.3;84.7;1
3493;42.9;139;38.6;2;37.5;32.6;29.8;25.1;43.5;44.8;49.7;31.6;43.0;0
3494;46.9;109;35.8;3;52.0;68.1;63.8;61.6;70.3;13.4;15.0;77.9;45.7;0
3495;58.0;79;72.0;6;50.0;59.2;53.4;69.4;50.7;33.7;42.7;47.5;43.3;1
3496;69.5;52;84.5;10;58.0;56.2;47.5;66.2;55.9;91.5;31.7;54.3;60.6;0
3497;47.7;84;63.0;1;36.6;46.0;33.5;36.9;36.5;40.4;34.6;25.4;39.3;0
3498;76.9;82;89.4;10;66.6;78.9;79.5;58.6;54.8;78.5;86.7;64.9;30.8;1
3499;33.2;131;46.9;2;28.2;10.0;23.4;22.9;30.4;38.5;35.9;39.2;25.1;0
3500;70.9;66;78.6;7;63.8;51.8;70.7;51.7;63.3;54.7;90.9;73.7;53.6;1
3501;82.6;54;96.6;13;63.7;76.8;65.7;63.4;59.4;39.3;71.9;62.2;70.9;1
3502;47.6;73;63.0;4;43.4;40.2;47.3;31.6;56.0;47.1;42.7;23.4;58.8;0
3503;76.5;55;70.1;6;84.1;92.5;97.6;99.5;89.1;76.7;54.6;90.1;72.8;1
3504;85.5;15;75.8;8;85.1;75.2;91.8;85.2;94.4;75.1;100.0;80.7;78.6;1
3505;89.5;16;77.3;7;67.4;58.6;68.0;67.2;61.8;83.0;47.6;86.2;66.7;1
3506;36.4;97;48.6;3;45.4;46.8;38.4;42.4;41.2;69.0;10.0;63.0;52.6;0
3507;85.4;38;57.9;6;71.0;68.7;72.8;52.7;69.2;90.7;97.8;52.5;63.5;1
3508;39.6;105;32.2;4;52.0;62.2;60.0;61.4;69.9;65.4;15.9;39.2;41.9;0
3509;77.3;21;76.0;9;59.6;49.5;59.8;81.6;68.3;51.7;28.5;57.5;79.8;1
3510;47.8;93;37.5;2;24.9;23.2;13.0;35.6;28.6;10.0;11.9;46.7;30.5;0
3511;43.7;97;43.6;3;39.0;32.4;26.6;44.6;35.4;52.1;10.0;55.1;56.1;0
3512;69.8;57;70.9;9;63.1;70.3;61.4;45.8;71.6;48.9;49.6;86.5;70.6;1
3513;76.7;40;61.4;12;84.1;75.2;90.5;94.3;84.4;65.7;88.3;93.8;80.5;1
3514;86.4;10;83.1;12;72.2;77.3;89.8;58.6;57.1;75.8;69.6;75.2;74.3;1
3515;83.0;27;70.5;9;46.0;40.3;32.4;49.6;47.5;39.1;45.7;49.8;63.6;0
3516;49.4;81;45.6;6;33.3;41.1;42.5;22.4;41.8;18.7;42.3;37.7;19.9;0
3517;72.0;69;72.0;4;45.6;35.1;54.1;35.7;59.9;55.7;45.7;33.6;45.0;1
3518;88.7;39;77.4;12;85.4;88.1;94.8;82.1;81.4;100.0;66.6;75.9;94.3;1
3519;40.3;126;38.4;6;31.0;37.2;43.4;27.7;34.3;38.6;15.3;15.3;36.0;0
3520;56.4;85;36.1;2;48.2;47.4;58.3;33.3;38.0;47.5;72.4;38.1;50.6;0
3521;46.5;152;40.0;2;34.1;24.9;30.1;43.0;42.1;48.8;21.0;26.9;36.0;0
3522;82.3;13;58.8;8;53.4;45.4;64.6;51.6;69.4;57.5;28.1;64.4;46.2;0
3523;80.6;23;93.9;6;72.0;65.1;73.7;67.6;74.6;89.8;60.5;58.0;86.7;1
3524;77.2;12;100.0;8;74.8;61.4;57.0;76.2;72.3;85.6;90.8;85.5;69.6;1
3525;43.9;135;49.1;1;31.5;17.7;39.3;39.5;25.6;22.4;27.9;38.6;41.0;0
3526;42.7;138;43.6;3;43.9;57.2;46.9;53.9;50.6;50.1;27.7;48.9;15.8;0
3527;93.7;22;82.9;9;72.2;86.0;70.3;88.6;74.7;51.5;78.4;72.7;55.5;1
3528;80.3;43;72.0;10;73.5;74.3;78.9;76.0;63.7;96.5;54.7;65.0;79.0;1
3529;100.0;0;83.6;8;61.2;68.7;72.4;53.0;70.6;42.3;48.3;76.8;57.4;1
3530;95.8;0;69.8;12;96.2;100.0;96.9;89.8;94.1;88.7;100.0;100.0;100.0;1
3531;72.3;48;80.7;6;85.0;91.3;82.6;66.8;94.1;100.0;89.2;58.7;97.4;1
3532;35.6;136;48.2;2;35.9;22.3;29.4;36.1;50.0;29.0;49.0;15.3;56.0;0
3533;34.9;146;39.1;3;32.8;14.5;27.0;32.9;26.4;35.3;76.8;26.6;22.8;0
3534;87.0;13;95.8;15;74.5;89.9;68.7;81.1;81.0;76.1;77.2;56.8;65.2;1
3535;92.4;0;49.4;9;73.2;92.4;68.2;81.5;71.2;58.6;70.3;70.8;72.6;1
3536;76.9;46;63.8;12;76.1;67.2;87.1;75.1;59.0;81.6;59.3;87.9;91.7;1
3537;92.3;28;71.5;9;78.2;67.7;78.7;98.6;73.2;77.5;99.9;74.9;55.0;1
3538;42.4;121;63.0;4;31.8;23.0;31.1;18.7;29.9;63.6;10.0;33.1;45.2;0
3539;43.0;102;45.4;5;42.8;24.1;33.8;44.2;39.6;47.8;68.2;54.3;30.4;1
3540;96.9;21;83.9;9;75.6;94.1;83.5;75.1;75.1;42.4;87.4;83.3;63.8;1
3541;47.7;126;47.4;1;36.4;24.9;31.3;33.0;31.0;45.0;51.8;47.7;26.5;0
3542;48.2;106;52.8;2;33.2;34.1;35.2;42.6;38.4;43.6;16.9;37.8;16.9;0
3543;32.5;136;39.8;4;43.3;35.5;37.5;53.6;29.3;24.7;62.7;34.8;68.3;0
3544;90.2;8;94.2;6;85.5;99.1;89.4;94.4;81.9;57.5;95.2;88.1;78.5;1
3545;41.9;107;30.0;6;44.2;43.8;48.8;44.7;37.7;84.3;27.7;23.4;43.2;1
3546;81.7;25;91.3;8;74.5;82.0;75.0;70.9;72.6;73.5;42.3;89.1;90.5;1
3547;84.4;53;77.1;7;91.5;94.0;95.8;98.5;98.5;72.9;83.2;96.1;93.1;1
3548;90.8;35;87.0;10;58.0;63.6;69.7;50.0;38.6;51.6;65.3;49.5;75.8;1
3549;78.1;31;76.6;9;97.0;100.0;96.3;100.0;96.1;100.0;100.0;100.0;83.9;1
3550;83.5;50;73.7;12;67.9;74.9;55.6;62.8;64.8;85.3;50.1;67.9;81.7;1
3551;86.3;38;52.0;8;84.1;58.2;82.1;91.1;85.6;93.8;96.6;80.1;85.3;1
3552;75.5;38;69.1;9;83.6;93.2;73.2;87.9;85.9;86.0;97.3;71.2;73.9;1
3553;33.4;138;41.1;2;45.9;57.9;49.6;55.5;67.3;24.1;15.1;59.3;38.3;0
3554;29.2;144;48.5;1;51.3;61.1;57.3;65.5;48.8;21.8;28.9;77.9;49.2;0
3555;71.1;46;76.8;15;85.1;85.1;86.9;82.4;97.4;85.7;68.0;75.1;100.0;1
3556;50.4;97;29.0;4;29.8;28.1;31.8;20.2;31.7;10.7;22.2;47.9;45.9;0
3557;36.0;132;19.6;1;43.9;46.2;54.1;44.0;44.4;14.3;78.0;40.2;30.0;0
3558;45.1;127;63.0;6;31.4;33.0;36.7;32.8;35.3;56.2;10.0;34.5;12.3;0
3559;79.8;19;78.0;7;70.8;60.9;70.4;76.4;59.9;93.4;79.6;85.5;40.3;1
3560;46.1;99;49.6;1;52.0;50.4;51.5;46.1;57.4;84.9;20.6;46.5;58.7;0
3561;42.3;121;66.8;8;48.9;66.1;53.2;36.2;46.0;45.6;49.3;49.4;45.6;1
3562;45.2;78;62.1;3;44.0;38.8;45.1;51.2;47.8;43.6;46.6;28.8;50.2;0
3563;78.0;59;87.5;10;76.1;77.9;74.3;66.8;86.7;79.0;88.8;73.4;61.9;1
3564;87.2;20;69.7;11;58.0;57.6;51.1;61.8;54.0;57.6;45.6;70.4;65.9;1
3565;46.0;98;41.9;6;37.7;30.6;48.6;60.2;34.7;36.6;34.4;40.7;15.8;0
3566;91.3;41;94.7;6;90.6;67.2;81.3;95.0;100.0;100.0;97.0;100.0;84.4;1
3567;95.5;14;76.5;6;68.8;65.1;65.2;70.2;71.2;43.4;94.9;66.3;74.3;1
3568;84.9;31;72.3;12;76.7;48.9;79.5;71.9;80.5;97.1;91.9;74.5;69.5;1
3569;60.0;67;47.8;3;37.5;17.5;47.6;28.4;35.3;34.9;68.5;27.0;40.8;0
3570;48.1;107;21.6;1;33.3;32.3;30.3;38.3;23.4;27.7;28.6;20.3;65.6;0
3571;65.0;71;95.4;12;83.3;97.8;81.3;88.8;85.1;79.8;87.1;72.1;74.5;1
3572;71.2;61;72.0;6;47.5;43.0;42.3;49.9;52.3;20.8;91.0;40.3;40.5;1
3573;80.3;47;72.3;11;81.7;83.4;69.1;68.2;88.1;94.7;78.7;79.0;92.4;1
3574;41.9;129;34.3;1;32.2;19.8;34.1;44.7;22.3;20.5;51.1;45.4;19.7;0
3575;26.8;159;58.6;3;42.2;25.1;39.7;33.8;42.4;52.9;58.4;44.7;40.7;0
3576;45.8;114;46.1;2;36.0;51.5;40.5;33.2;29.9;19.8;33.1;39.2;40.8;0
3577;46.2;117;32.2;6;45.4;49.3;43.9;42.4;49.0;69.6;26.2;51.1;31.8;1
3578;86.0;22;93.0;9;67.4;65.1;67.1;87.9;79.4;60.2;53.0;62.7;63.8;1
3579;54.5;83;39.5;6;38.7;51.5;30.6;44.3;31.4;13.6;39.7;53.1;45.5;0
3580;84.8;39;48.0;9;74.7;68.9;85.3;73.9;76.8;90.0;53.3;90.2;59.2;1
3581;49.6;93;37.7;2;16.2;10.0;21.8;10.6;10.0;27.6;10.0;24.4;14.9;0
3582;34.0;130;54.1;3;46.2;41.8;49.2;37.7;32.2;66.6;50.4;29.9;61.8;0
3583;31.0;125;48.4;4;47.6;39.4;53.4;59.5;42.1;57.8;19.7;65.6;43.2;0
3584;82.5;50;90.1;11;80.3;84.7;90.7;61.8;80.1;78.5;75.8;87.1;83.8;1
3585;51.2;102;24.4;6;35.9;37.5;40.2;33.7;41.5;51.2;13.7;35.3;34.1;0
3586;100.0;1;90.0;13;81.0;80.3;84.5;95.7;79.4;64.2;95.7;65.6;82.5;1
3587;90.1;16;76.5;7;71.9;63.9;71.7;58.5;79.7;81.1;80.3;69.4;70.6;1
3588;34.7;122;48.1;1;39.8;54.1;40.3;36.6;26.7;10.0;47.6;60.0;42.8;0
3589;85.6;19;80.7;10;77.8;66.1;76.6;92.2;82.8;51.2;70.2;85.3;98.0;1
3590;60.0;79;38.0;4;41.0;32.6;32.5;45.0;19.4;41.4;65.9;50.6;40.6;0
3591;77.2;51;88.9;13;71.4;76.5;74.3;75.1;79.7;60.2;54.8;67.0;83.5;1
3592;70.8;56;48.0;13;66.9;77.1;57.9;52.1;62.2;87.1;67.4;67.8;63.5;1
3593;48.6;125;61.0;6;37.8;51.0;42.9;16.7;37.6;34.3;48.9;38.4;32.6;0
3594;100.0;9;96.3;6;73.5;89.2;72.9;73.5;76.7;89.1;42.1;49.7;94.7;1
3595;75.1;55;100.0;7;74.3;58.2;99.6;75.2;72.0;56.2;87.5;83.3;62.5;1
3596;29.3;139;55.8;2;25.2;23.2;40.9;21.5;24.5;31.7;14.7;33.0;12.1;0
3597;81.8;28;83.7;12;70.7;85.0;65.7;69.0;85.0;70.9;64.1;67.3;58.5;1
3598;88.1;27;65.1;11;76.1;91.0;63.6;74.0;79.5;61.4;94.6;66.6;78.1;1
3599;82.9;27;80.3;10;75.7;65.2;74.0;72.4;65.6;78.7;61.6;92.0;96.1;1
3600;56.9;58;59.7;4;37.3;27.3;32.8;50.8;39.8;24.3;10.2;67.7;45.5;0
3601;52.1;96;33.5;2;36.3;49.8;23.0;31.0;34.7;29.1;53.3;10.0;59.7;0
3602;29.3;147;25.2;2;33.8;34.0;31.7;15.3;29.7;31.3;58.1;33.5;36.7;0
3603;100.0;24;61.8;9;65.8;81.5;75.4;70.7;68.1;55.5;81.6;48.1;45.4;1
3604;38.8;126;63.0;2;36.0;40.0;39.8;18.7;30.2;35.5;38.2;42.3;43.3;0
3605;43.3;106;57.1;4;46.1;44.2;45.5;31.5;38.3;68.4;45.8;36.0;59.0;0
3606;38.3;130;17.3;1;48.1;47.4;54.2;48.6;44.8;63.5;38.4;53.1;34.8;0
3607;74.5;42;65.9;9;70.2;73.9;74.9;58.4;52.7;83.5;78.5;57.6;82.0;1
3608;47.3;100;36.8;5;49.2;47.7;41.3;65.0;53.7;68.0;12.3;61.6;43.9;0
3609;48.8;107;48.3;2;33.4;30.8;46.5;31.2;39.3;24.2;42.6;25.7;27.0;0
3610;100.0;4;89.8;10;80.6;72.7;78.8;64.4;87.9;75.9;91.2;92.9;80.9;1
3611;76.7;46;95.1;14;58.5;61.2;56.4;44.6;50.3;21.3;79.3;76.1;78.7;1
3612;42.7;101;44.8;4;37.1;35.5;42.5;33.4;45.5;14.2;35.9;46.5;43.2;0
3613;77.4;51;88.3;10;58.0;53.0;53.5;48.1;48.2;61.3;69.2;59.2;71.5;1
3614;79.7;22;52.0;6;61.9;35.7;75.9;66.3;56.9;46.1;76.9;69.3;68.0;0
3615;41.1;110;23.1;2;47.5;52.2;43.4;55.0;37.4;46.5;56.3;37.5;51.7;0
3616;42.7;101;40.4;1;47.0;61.1;52.4;57.6;64.1;52.6;21.3;40.9;26.0;0
3617;84.6;34;77.9;9;70.4;60.3;81.4;75.6;66.2;66.4;71.8;56.8;84.8;1
3618;92.7;0;79.6;12;97.7;100.0;94.1;100.0;100.0;89.5;97.7;100.0;100.0;1
3619;62.2;75;71.9;7;48.4;29.8;53.1;45.0;59.4;16.9;70.6;54.8;57.6;1
3620;89.6;29;77.6;9;85.7;100.0;96.6;98.4;97.0;62.3;66.8;95.6;69.0;1
3621;41.9;89;28.5;2;40.4;48.0;41.6;19.2;40.6;52.3;35.8;38.7;47.0;0
3622;79.7;69;74.3;6;71.3;71.0;71.1;62.2;65.7;64.7;88.5;84.8;62.4;1
3623;83.8;31;74.7;11;80.2;91.0;84.6;72.4;81.0;77.4;59.2;78.0;98.0;1
3624;93.9;3;90.8;11;77.9;83.0;65.8;70.0;87.3;67.5;91.4;72.6;85.6;1
3625;70.1;78;95.8;7;63.7;62.5;60.4;79.8;69.1;53.6;59.6;76.5;48.1;1
3626;86.5;38;65.7;6;61.4;40.4;57.4;46.0;65.3;92.5;70.0;48.2;71.5;0
3627;83.5;32;77.0;8;76.9;58.3;82.5;80.8;85.4;42.2;93.6;82.7;89.7;1
3628;69.3;56;60.7;6;77.3;88.0;79.7;76.1;67.0;62.5;75.1;81.6;88.4;1
3629;90.9;35;68.4;11;83.0;87.4;83.0;70.6;84.9;74.9;99.5;83.7;80.1;1
3630;96.7;10;71.2;9;94.1;97.2;97.2;85.2;97.2;84.6;97.2;97.2;97.2;1
3631;93.4;19;68.3;14;67.9;58.0;71.1;84.3;69.2;71.4;62.6;66.4;60.1;1
3632;59.3;124;52.1;2;39.5;44.3;51.7;35.2;45.8;29.1;29.8;51.9;28.1;0
3633;73.3;26;87.6;8;73.5;64.5;78.7;74.6;85.4;59.2;73.6;77.8;74.1;1
3634;89.4;9;62.8;11;86.3;83.7;82.1;86.1;79.7;93.3;93.3;87.8;84.4;1
3635;84.1;35;59.6;6;65.6;61.5;74.1;35.9;63.8;72.1;83.2;65.3;68.9;1
3636;76.4;55;76.3;7;65.0;71.3;64.2;65.6;82.9;19.6;70.6;69.0;76.8;0
3637;86.4;41;99.2;10;75.4;83.3;72.8;79.1;66.0;70.5;92.5;74.8;64.3;1
3638;84.3;36;92.5;12;68.4;72.2;71.8;86.9;70.1;60.7;54.3;70.0;61.2;1
3639;34.4;136;28.5;1;32.9;19.3;33.9;37.7;49.2;33.9;35.5;37.7;16.0;0
3640;89.9;1;86.6;12;96.8;91.1;100.0;100.0;95.0;98.3;90.3;100.0;100.0;1
3641;69.3;50;57.3;8;69.3;72.8;71.0;59.3;64.9;100.0;66.3;68.9;51.4;1
3642;79.8;22;91.5;11;82.6;77.8;97.2;98.4;86.9;100.0;62.8;73.1;65.0;1
3643;46.6;143;44.0;2;32.8;22.3;34.6;23.3;20.4;53.2;42.3;24.6;41.9;0
3644;100.0;0;67.7;11;72.1;64.3;84.9;53.7;78.3;57.3;100.0;70.2;68.3;1
3645;58.7;67;53.3;3;45.4;54.8;46.0;51.3;51.7;25.2;60.4;45.0;28.8;0
3646;41.5;122;41.3;3;19.9;14.3;25.2;19.5;16.5;15.9;26.8;31.3;10.0;0
3647;80.9;20;98.6;9;78.8;67.9;77.1;76.8;93.8;100.0;42.1;77.4;94.9;1
3648;83.1;32;99.1;11;73.6;70.6;65.3;81.5;77.9;80.3;76.5;58.0;78.8;1
3649;85.2;7;100.0;6;69.5;73.2;63.2;88.5;85.3;72.2;53.1;55.6;64.9;1
3650;49.3;101;30.0;5;50.9;43.9;44.5;66.1;42.6;67.2;49.0;57.8;36.2;0
3651;81.0;27;77.7;8;86.9;83.3;98.2;100.0;100.0;50.5;93.1;89.8;80.2;1
3652;86.9;30;73.5;10;94.6;100.0;100.0;100.0;99.7;76.6;100.0;100.0;80.1;1
3653;98.7;24;79.5;13;58.0;53.6;67.3;60.8;62.5;67.6;49.1;50.1;53.0;1
3654;63.2;80;65.2;6;48.5;54.1;55.8;61.7;51.9;35.3;60.7;16.1;52.4;0
3655;90.9;0;92.7;8;58.0;59.9;51.1;75.7;40.8;60.4;90.1;56.2;29.7;1
3656;72.0;68;72.0;5;47.5;52.4;36.4;49.6;59.2;56.1;54.8;39.1;32.5;1
3657;69.8;74;88.6;9;63.9;59.1;59.0;59.5;63.3;74.2;45.7;78.1;72.3;1
3658;79.4;63;75.8;8;76.6;69.4;75.1;66.1;78.6;79.3;97.2;63.0;84.1;1
3659;95.4;6;71.9;9;77.7;81.6;84.6;78.6;78.8;85.2;71.1;75.3;66.4;1
3660;83.6;32;84.3;9;69.0;65.8;62.7;86.3;55.9;58.8;79.0;52.8;90.7;1
3661;84.0;17;85.9;10;85.1;100.0;87.1;92.7;78.8;92.2;64.2;100.0;66.1;1
3662;85.4;35;72.6;6;67.6;56.7;61.0;69.8;73.9;78.9;64.6;68.5;67.4;1
3663;47.7;107;57.4;4;46.8;26.7;55.2;42.6;42.9;67.5;44.8;56.1;38.6;1
3664;51.0;122;43.8;3;37.6;58.9;24.8;50.4;30.5;50.4;12.6;45.5;27.7;0
3665;38.4;118;35.0;1;33.3;31.8;35.6;53.8;24.8;35.9;50.3;24.1;10.0;0
3666;66.8;77;48.0;13;81.5;82.4;68.5;91.1;75.6;71.1;91.1;81.2;91.1;1
3667;96.5;0;73.1;10;67.8;75.1;73.4;44.9;60.3;67.9;70.1;93.3;57.3;1
3668;82.5;27;87.1;9;71.5;83.4;79.9;88.6;84.3;22.8;42.6;74.6;95.8;1
